marca,modelo,ano_vehic,antiguedad,rango_antiguedad,km,combustible,puertas,cv,transmision,ubicacion,particular,precio,segmento_precio,precio_por_cv,stats_visto,stats_favorito,stats_contactado,engagement_score,fuente
BMW,Serie 4,2017.0,4,Reciente (4-7a),94370.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
OPEL,Astra,2016.0,5,Reciente (4-7a),103056.0,Diesel,5.0,,manual,Hospitalet,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,T-Roc,2021.0,0,Casi nuevo (0-3a),15600.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,21.43,Premium (20-35K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase C,2018.0,3,Casi nuevo (0-3a),65700.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,29.95,Premium (20-35K),,0,0,0,0.0,Flexicar
JEEP,Compass,2019.0,2,Casi nuevo (0-3a),7000.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,24.41,Premium (20-35K),,0,0,0,0.0,Flexicar
OPEL,Combo Tour,2017.0,4,Reciente (4-7a),102000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,10.93,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Countryman,2013.0,8,Seminuevo (8-12a),154000.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,14.47,Medio (10-20K),,0,0,0,0.0,Flexicar
HONDA,CR-V,2016.0,5,Reciente (4-7a),92000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,16.21,Medio (10-20K),,0,0,0,0.0,Flexicar
JEEP,Renegade,2019.0,2,Casi nuevo (0-3a),102000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,16.25,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2019.0,2,Casi nuevo (0-3a),53400.0,Gasolina,5.0,,automatica,Hospitalet,Profesional,19.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,ix35,2014.0,7,Reciente (4-7a),56800.0,Diesel,5.0,,manual,Badalona,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
LAND,Rover Range Rover Evoque,2019.0,2,Casi nuevo (0-3a),33703.0,Híbrido,5.0,,automatica,Gavá,Profesional,48.99,Lujo (>35K),,0,0,0,0.0,Flexicar
BMW,Serie 4,2017.0,4,Reciente (4-7a),37197.0,Diesel,5.0,,manual,Gavá,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
BMW,Serie 3,2017.0,4,Reciente (4-7a),37833.0,Diesel,5.0,,automatica,Gavá,Profesional,20.49,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Sportage,2016.0,5,Reciente (4-7a),137000.0,Gasolina,5.0,,manual,Gavá,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,JUKE,2013.0,8,Seminuevo (8-12a),123500.0,Gasolina,5.0,,manual,Gavá,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
HYUNDAI,i30,2017.0,4,Reciente (4-7a),65000.0,Gasolina,5.0,,manual,Badalona,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2018.0,3,Casi nuevo (0-3a),17600.0,Gasolina,5.0,,manual,Badalona,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2012.0,9,Seminuevo (8-12a),102762.0,Gasolina,5.0,,manual,Badalona,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
CITROEN,C4 Cactus,2017.0,4,Reciente (4-7a),24000.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PORSCHE,Cayenne,2013.0,8,Seminuevo (8-12a),122000.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,28.38,Premium (20-35K),,0,0,0,0.0,Flexicar
AUDI,A3,2019.0,2,Casi nuevo (0-3a),63500.0,Gasolina,5.0,,automatica,Sabadell 1,Profesional,25.33,Premium (20-35K),,0,0,0,0.0,Flexicar
TOYOTA,Auris,2014.0,7,Reciente (4-7a),122800.0,Diesel,5.0,,manual,Sabadell 1,Profesional,10.88,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,3008,2018.0,3,Casi nuevo (0-3a),93380.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,21.49,Premium (20-35K),,0,0,0,0.0,Flexicar
AUDI,A1,2015.0,6,Reciente (4-7a),85700.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2015.0,6,Reciente (4-7a),56455.0,Gasolina,5.0,,manual,Mataró,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase C,2015.0,6,Reciente (4-7a),144100.0,Diesel,5.0,,automatica,Mataró,Profesional,23.99,Premium (20-35K),,0,0,0,0.0,Flexicar
AUDI,A1,2016.0,5,Reciente (4-7a),113000.0,Diesel,5.0,,manual,Granollers,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Picanto,2017.0,4,Reciente (4-7a),65600.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,8.68,Accesible (5-10K),,0,0,0,0.0,Flexicar
CITROEN,C4,2016.0,5,Reciente (4-7a),120000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Captur,2020.0,1,Casi nuevo (0-3a),3300.0,Gasolina,5.0,,automatica,Granollers,Profesional,21.99,Premium (20-35K),,0,0,0,0.0,Flexicar
CITROEN,Berlingo,2012.0,9,Seminuevo (8-12a),160000.0,Diesel,5.0,,manual,Granollers,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
CITROEN,DS3,2014.0,7,Reciente (4-7a),150075.0,Gasolina,5.0,,manual,Esplugas,Profesional,8.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
LAND,Rover Range Rover Evoque,2015.0,6,Reciente (4-7a),75756.0,Diesel,5.0,,automatica,Esplugas,Profesional,23.99,Premium (20-35K),,0,0,0,0.0,Flexicar
FORD,Ka+,2019.0,2,Casi nuevo (0-3a),40843.0,Gasolina,5.0,,manual,Esplugas,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,Qashqai,2011.0,10,Seminuevo (8-12a),138550.0,Diesel,5.0,,manual,Esplugas,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C5 Aircross,2021.0,0,Casi nuevo (0-3a),27200.0,Diesel,5.0,,manual,Esplugas,Profesional,23.99,Premium (20-35K),,0,0,0,0.0,Flexicar
JAGUAR,F-Pace,2016.0,5,Reciente (4-7a),82000.0,Diesel,5.0,,automatica,Badalona,Profesional,28.99,Premium (20-35K),,0,0,0,0.0,Flexicar
OPEL,Crossland X,2019.0,2,Casi nuevo (0-3a),66500.0,Gasolina,5.0,,manual,Hospitalet,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 3,2016.0,5,Reciente (4-7a),132450.0,Diesel,5.0,,manual,Hospitalet,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2015.0,6,Reciente (4-7a),122800.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,9.29,Accesible (5-10K),,0,0,0,0.0,Flexicar
MITSUBISHI,ASX,2018.0,3,Casi nuevo (0-3a),60000.0,Gasolina,5.0,,manual,Granollers,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2017.0,4,Reciente (4-7a),88300.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
DACIA,Sandero,2016.0,5,Reciente (4-7a),45190.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,7.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
JAGUAR,F-Pace,2016.0,5,Reciente (4-7a),53995.0,Diesel,5.0,,automatica,Mataró,Profesional,41.99,Lujo (>35K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2019.0,2,Casi nuevo (0-3a),28392.0,Gasolina,5.0,,manual,Mataró,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Countryman,2018.0,3,Casi nuevo (0-3a),40900.0,Diesel,5.0,,manual,Hospitalet,Profesional,23.99,Premium (20-35K),,0,0,0,0.0,Flexicar
FORD,Tourneo Courier,2015.0,6,Reciente (4-7a),121846.0,Diesel,5.0,,manual,Mataró,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
LAND,Rover Range Rover Evoque,2017.0,4,Reciente (4-7a),32703.0,Gasolina,5.0,,automatica,Mataró,Profesional,39.99,Lujo (>35K),,0,0,0,0.0,Flexicar
KIA,Carens,2016.0,5,Reciente (4-7a),62900.0,Diesel,5.0,,manual,Hospitalet,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Mini,2017.0,4,Reciente (4-7a),113275.0,Diesel,5.0,,manual,Hospitalet,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2017.0,4,Reciente (4-7a),58323.0,Diesel,5.0,,manual,Gavá,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2018.0,3,Casi nuevo (0-3a),82172.0,Diesel,5.0,,manual,Gavá,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Arona,2018.0,3,Casi nuevo (0-3a),81533.0,Gasolina,5.0,,manual,Gavá,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,C-HR,2018.0,3,Casi nuevo (0-3a),51520.0,Híbrido,5.0,,automatica,Gavá,Profesional,19.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Passat CC,2015.0,6,Reciente (4-7a),140927.0,Diesel,5.0,,automatica,Viladecans,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C-Elysée,2018.0,3,Casi nuevo (0-3a),51712.0,Diesel,5.0,,manual,Viladecans,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2016.0,5,Reciente (4-7a),64175.0,Gasolina,5.0,,manual,Viladecans,Profesional,8.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
AUDI,A5,2014.0,7,Reciente (4-7a),179383.0,Diesel,5.0,,automatica,Viladecans,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2017.0,4,Reciente (4-7a),17561.0,Gasolina,5.0,,manual,Viladecans,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Polo,2015.0,6,Reciente (4-7a),95677.0,Gasolina,5.0,,automatica,Mataró,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2018.0,3,Casi nuevo (0-3a),60000.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Avensis,2018.0,3,Casi nuevo (0-3a),119000.0,Diesel,5.0,,manual,Mataró,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2013.0,8,Seminuevo (8-12a),141100.0,Diesel,5.0,,automatica,Mataró,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase E,2018.0,3,Casi nuevo (0-3a),99700.0,Diesel,5.0,,automatica,Sabadell 3,Profesional,39.99,Lujo (>35K),,0,0,0,0.0,Flexicar
NISSAN,Qashqai,2019.0,2,Casi nuevo (0-3a),118700.0,Diesel,5.0,,manual,Sabadell 3,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Kuga,2017.0,4,Reciente (4-7a),69000.0,Diesel,5.0,,manual,Sabadell 3,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FIAT,500X,2019.0,2,Casi nuevo (0-3a),68300.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FIAT,500X,2017.0,4,Reciente (4-7a),89000.0,Gasolina,5.0,,automatica,Viladecans,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Cactus,2016.0,5,Reciente (4-7a),118069.0,Gasolina,5.0,,manual,Granollers,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
SEAT,Tarraco,2019.0,2,Casi nuevo (0-3a),65833.0,Diesel,5.0,,manual,Mataró,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Citan,2018.0,3,Casi nuevo (0-3a),82000.0,Diesel,5.0,,manual,Badalona,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,EcoSport,2019.0,2,Casi nuevo (0-3a),25000.0,Gasolina,5.0,,manual,Badalona,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Aircross,2012.0,9,Seminuevo (8-12a),97500.0,Diesel,5.0,,manual,Badalona,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ateca,2018.0,3,Casi nuevo (0-3a),112250.0,Diesel,5.0,,manual,Hospitalet,Profesional,18.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,3008,2016.0,5,Reciente (4-7a),95200.0,Diesel,5.0,,manual,Hospitalet,Profesional,19.49,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Picasso,2014.0,7,Reciente (4-7a),86007.0,Diesel,5.0,,manual,Viladecans,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SUZUKI,Vitara,2019.0,2,Casi nuevo (0-3a),72073.0,Gasolina,5.0,,manual,Viladecans,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2015.0,6,Reciente (4-7a),145954.0,Gasolina,5.0,,manual,Viladecans,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2013.0,8,Seminuevo (8-12a),75600.0,Diesel,5.0,,manual,Hospitalet,Profesional,12.49,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,Q3,2017.0,4,Reciente (4-7a),161400.0,Diesel,5.0,,automatica,Hospitalet,Profesional,21.49,Premium (20-35K),,0,0,0,0.0,Flexicar
HYUNDAI,ix20,2014.0,7,Reciente (4-7a),57800.0,Gasolina,5.0,,manual,Hospitalet,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
SKODA,Rapid,2016.0,5,Reciente (4-7a),73000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,8.21,Accesible (5-10K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2020.0,1,Casi nuevo (0-3a),21660.0,Gasolina,5.0,,automatica,Sabadell 3,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FIAT,Tipo,2018.0,3,Casi nuevo (0-3a),189800.0,Glp,5.0,,manual,Sabadell 3,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,X1,2012.0,9,Seminuevo (8-12a),135000.0,Diesel,5.0,,manual,Sabadell 3,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,ix35,2012.0,9,Seminuevo (8-12a),186350.0,Diesel,5.0,,manual,Sabadell 3,Profesional,7.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2017.0,4,Reciente (4-7a),98600.0,Diesel,5.0,,manual,Sabadell 3,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,X1,2018.0,3,Casi nuevo (0-3a),110000.0,Diesel,5.0,,automatica,Sabadell 3,Profesional,20.49,Premium (20-35K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2018.0,3,Casi nuevo (0-3a),28467.0,Diesel,5.0,,manual,Sabadell 3,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C3,2019.0,2,Casi nuevo (0-3a),44200.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 3,2015.0,6,Reciente (4-7a),144900.0,Diesel,5.0,,automatica,Sabadell 3,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Auris,2018.0,3,Casi nuevo (0-3a),64000.0,Híbrido,5.0,,automatica,Sabadell 3,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,Q3,2019.0,2,Casi nuevo (0-3a),18200.0,Gasolina,5.0,,automatica,Sabadell 1,Profesional,29.99,Premium (20-35K),,0,0,0,0.0,Flexicar
FIAT,Tipo,2017.0,4,Reciente (4-7a),80131.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
FIAT,500,2019.0,2,Casi nuevo (0-3a),40000.0,Gasolina,5.0,,manual,Granollers,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Picanto,2019.0,2,Casi nuevo (0-3a),16509.0,Gasolina,5.0,,manual,Granollers,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase GLE Coupé,2018.0,3,Casi nuevo (0-3a),111000.0,Gasolina,5.0,,automatica,Granollers,Profesional,58.99,Lujo (>35K),,0,0,0,0.0,Flexicar
PEUGEOT,2008,2016.0,5,Reciente (4-7a),87000.0,Gasolina,5.0,,manual,Granollers,Profesional,12.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase GLC,2018.0,3,Casi nuevo (0-3a),77738.0,Diesel,5.0,,automatica,Esplugas,Profesional,34.99,Premium (20-35K),,0,0,0,0.0,Flexicar
SMART,Fortwo,2016.0,5,Reciente (4-7a),51500.0,Gasolina,5.0,,manual,Badalona,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2017.0,4,Reciente (4-7a),115000.0,Diesel,5.0,,manual,Granollers,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 3,2017.0,4,Reciente (4-7a),126000.0,Diesel,5.0,,automatica,Granollers,Profesional,23.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MITSUBISHI,ASX,2011.0,10,Seminuevo (8-12a),98814.0,Diesel,5.0,,manual,Esplugas,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,X5,2018.0,3,Casi nuevo (0-3a),101240.0,Diesel,5.0,,automatica,Viladecans,Profesional,30.99,Premium (20-35K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Scirocco,2017.0,4,Reciente (4-7a),73153.0,Gasolina,5.0,,manual,Gavá,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2017.0,4,Reciente (4-7a),65655.0,Diesel,5.0,,manual,Gavá,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Clio,2013.0,8,Seminuevo (8-12a),161540.0,Diesel,5.0,,manual,Hospitalet,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 5,2017.0,4,Reciente (4-7a),178000.0,Diesel,5.0,,automatica,Sabadell 3,Profesional,20.99,Premium (20-35K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2013.0,8,Seminuevo (8-12a),136000.0,Diesel,5.0,,automatica,Sabadell 3,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2015.0,6,Reciente (4-7a),112700.0,Diesel,5.0,,manual,Hospitalet,Profesional,9.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
JAGUAR,XE,2019.0,2,Casi nuevo (0-3a),51080.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,22.99,Premium (20-35K),,0,0,0,0.0,Flexicar
NISSAN,X-Trail,2018.0,3,Casi nuevo (0-3a),55250.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,19.97,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,JUKE,2018.0,3,Casi nuevo (0-3a),122900.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,11.18,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2019.0,2,Casi nuevo (0-3a),30058.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Kuga,2020.0,1,Casi nuevo (0-3a),28000.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,23.49,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Ceed,2020.0,1,Casi nuevo (0-3a),22800.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,T-Roc,2019.0,2,Casi nuevo (0-3a),19500.0,Diesel,5.0,,manual,Sabadell 1,Profesional,23.46,Premium (20-35K),,0,0,0,0.0,Flexicar
HONDA,CR-V,2013.0,8,Seminuevo (8-12a),110000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Vito,2014.0,7,Reciente (4-7a),70000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,16.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Sportage,2016.0,5,Reciente (4-7a),118000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,14.49,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Leon,2014.0,7,Reciente (4-7a),90000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,13.58,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Kuga,2014.0,7,Reciente (4-7a),69429.0,Diesel,5.0,,manual,Esplugas,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SMART,Forfour,2018.0,3,Casi nuevo (0-3a),60000.0,Eléctrico,5.0,,automatica,Badalona,Profesional,12.49,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2019.0,2,Casi nuevo (0-3a),16184.0,Gasolina,5.0,,manual,Mataró,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
JEEP,Renegade,2021.0,0,Casi nuevo (0-3a),6500.0,Gasolina,5.0,,automatica,Badalona,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MINI,Mini,2016.0,5,Reciente (4-7a),62832.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Auris,2016.0,5,Reciente (4-7a),36000.0,Híbrido,5.0,,automatica,Badalona,Profesional,17.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Picanto,2021.0,0,Casi nuevo (0-3a),3800.0,Gasolina,5.0,,manual,Badalona,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Countryman,2015.0,6,Reciente (4-7a),145278.0,Diesel,5.0,,automatica,Esplugas,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Grand C-Max,2016.0,5,Reciente (4-7a),165000.0,Diesel,5.0,,manual,Hospitalet,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MITSUBISHI,Outlander,2014.0,7,Reciente (4-7a),154300.0,Diesel,5.0,,manual,Badalona,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Stonic,2019.0,2,Casi nuevo (0-3a),64000.0,Gasolina,5.0,,manual,Hospitalet,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A1,2019.0,2,Casi nuevo (0-3a),40457.0,Gasolina,5.0,,manual,Mataró,Profesional,20.99,Premium (20-35K),,0,0,0,0.0,Flexicar
OPEL,Astra,2015.0,6,Reciente (4-7a),45300.0,Diesel,5.0,,manual,Hospitalet,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Cactus,2018.0,3,Casi nuevo (0-3a),41360.0,Diesel,5.0,,manual,Sabadell 1,Profesional,14.48,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLVO,XC40,2021.0,0,Casi nuevo (0-3a),6000.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,28.99,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Ceed,2019.0,2,Casi nuevo (0-3a),70000.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2018.0,3,Casi nuevo (0-3a),43390.0,Gasolina,5.0,,manual,Gavá,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C3,2018.0,3,Casi nuevo (0-3a),55145.0,Gasolina,5.0,,manual,Gavá,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Megane,2016.0,5,Reciente (4-7a),86310.0,Diesel,5.0,,manual,Granollers,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2015.0,6,Reciente (4-7a),71100.0,Gasolina,5.0,,manual,Granollers,Profesional,8.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
NISSAN,Note,2015.0,6,Reciente (4-7a),85000.0,Gasolina,5.0,,manual,Badalona,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
SEAT,Leon,2014.0,7,Reciente (4-7a),95650.0,Gasolina,5.0,,manual,Badalona,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Tiguan,2015.0,6,Reciente (4-7a),146500.0,Diesel,5.0,,automatica,Badalona,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FIAT,Tipo,2017.0,4,Reciente (4-7a),73700.0,Diesel,5.0,,manual,Sabadell 2,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase GLA,2018.0,3,Casi nuevo (0-3a),75716.0,Diesel,5.0,,automatica,Viladecans,Profesional,27.99,Premium (20-35K),,0,0,0,0.0,Flexicar
BMW,X5,2021.0,0,Casi nuevo (0-3a),14000.0,Híbrido,5.0,,automatica,Sabadell 1,Profesional,82.58,Lujo (>35K),,0,0,0,0.0,Flexicar
OPEL,Corsa,2018.0,3,Casi nuevo (0-3a),47450.0,Gasolina,5.0,,manual,Hospitalet,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2019.0,2,Casi nuevo (0-3a),28592.0,Gasolina,5.0,,manual,Esplugas,Profesional,16.49,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2016.0,5,Reciente (4-7a),80826.0,Gasolina,5.0,,manual,Esplugas,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,Qashqai,2019.0,2,Casi nuevo (0-3a),109575.0,Gasolina,5.0,,automatica,Esplugas,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Mini,2019.0,2,Casi nuevo (0-3a),20525.0,Gasolina,5.0,,automatica,Esplugas,Profesional,20.99,Premium (20-35K),,0,0,0,0.0,Flexicar
SEAT,Leon,2019.0,2,Casi nuevo (0-3a),49200.0,Gasolina,5.0,,automatica,Hospitalet,Profesional,18.99,Medio (10-20K),,0,0,0,0.0,Flexicar
